Metadata_profile_id	Metadata_cell_line	Metadata_pert_name	cc_all_high_h2ax	cc_all_large_notround_polynuclear_mean	cc_all_large_round_polyploid_mean	cc_all_n_objects	cc_all_n_spots_h2ax_mean	cc_all_n_spots_h2ax_per_nucleus_area_mean	cc_all_nucleus_area_mean	cc_all_nucleus_roundness_mean	cc_cc_early_mitosis	cc_cc_g1	cc_cc_g2	cc_cc_high_h2ax	cc_cc_late_mitosis	cc_cc_mitosis	cc_cc_n_objects	cc_cc_n_spots_h2ax_mean	cc_cc_n_spots_h2ax_per_nucleus_area_mean	cc_cc_s	cc_early_mitosis_high_h2ax	cc_early_mitosis_n_objects	cc_early_mitosis_n_spots_h2ax_mean	cc_early_mitosis_n_spots_h2ax_per_nucleus_area_mean	cc_g1_high_h2ax	cc_g1_n_objects	cc_g1_n_spots_h2ax_mean	cc_g1_n_spots_h2ax_per_nucleus_area_mean	cc_g1_plus_g2_count	cc_g2_g1_count	cc_g2_high_h2ax	cc_g2_n_objects	cc_g2_n_spots_h2ax_mean	cc_g2_n_spots_h2ax_per_nucleus_area_mean	cc_g2_plus_all_m_count	cc_infection_percentage	cc_late_mitosis_high_h2ax	cc_late_mitosis_n_objects	cc_late_mitosis_n_spots_h2ax_mean	cc_late_mitosis_n_spots_h2ax_per_nucleus_area_mean	cc_mitosis_high_h2ax	cc_mitosis_n_objects	cc_mitosis_n_spots_h2ax_mean	cc_mitosis_n_spots_h2ax_per_nucleus_area_mean	cc_polynuclear_high_h2ax	cc_polynuclear_n_objects	cc_polynuclear_n_spots_h2ax_mean	cc_polynuclear_n_spots_h2ax_per_nucleus_area_mean	cc_polyploid_high_h2ax	cc_polyploid_n_objects	cc_polyploid_n_spots_h2ax_mean	cc_polyploid_n_spots_h2ax_per_nucleus_area_mean	cc_s_high_h2ax	cc_s_intensity_nucleus_area_mean	cc_s_intensity_nucleus_area_sum	cc_s_n_objects	cc_s_n_spots_h2ax_mean	cc_s_n_spots_h2ax_per_nucleus_area_mean	vb_infection_percentage	vb_live_cell_area	vb_live_cell_roundness	vb_live_cell_width_length	vb_num_live_cells	vb_percent_all_apoptosis	vb_percent_caspase_dead_only	vb_percent_dead	vb_percent_dead_only	vb_percent_early_apoptosis	vb_percent_late_apoptosis	vb_percent_live	vb_ros_back_mean	vb_ros_mean
profile_0	A549	AKT1-1	0.050595438971591286	0.05410231435212813	0.0008165820380530528	0.053005792171351394	0.015129335085600834	0.0028642000063081857	0.005955663472710897	0.004250093008140175	0.017424373518662904	0.031230872735857527	0.05793344857331541	0.04638482816109612	0.21284211173570985	0.3408525353845599	0.08675386938434791	0.010745685147460764	0.0005210967440738813	0.014708257493962642	0.007476847175085117	0.03849640418620001	0.39495177011880606	0.5656624081415284	0.1084420414564131	0.0577475521183798	0.028102283537647037	0.0033695315065508592	0.04352074836553068	0.15263787230136988	0.052291306335222165	0.08966201487880068	0.01903258864931869	0.003958550220859458	0.0038655553594675847	0.0004124850872619129	0.05043728938368923	1.0433034067571123	0.00641251540405449	0.014568414054206853	0.02868377295884766	0.4687290337608918	0.07745523777951234	0.09308856632543934	0.05400448569452447	0.074380510971209	0.044393651467820816	0.05047773584494364	0.06664885658904247	0.0036516435203256654	0.1059649266670801	0.10538060860795351	0.014039882985831786	0.11064279762914528	0.053839297360549786	0.09153826552118242	0.008415099883658291	0.0024072691422582105	0.0004124850872619129	0.19445686077411908	0.06695819119581198	0.04937927867598659	0.1734454743151086	0.007253431619623794	0.13818756718486438	0.02926450851926787	0.04396649361614985	0.004609210019016558	0.0034546808125030097	0.02948868222266433	0.016030948179904535	0.11339331365682928
profile_1	A549	AKT1-2	0.016948053936715397	0.9305162228793542	1.5450280087528285e-07	0.13117195188110573	0.012395995063660533	0.05241212246891363	0.026782253429662367	0.017147447784185057	0.32976720376942564	0.904357435502265	0.0004216877313338189	0.013126790926395574	0.2196494140211303	0.6146610020488801	0.19213943531633676	0.0016060369635163853	0.07926923251605053	0.6776952733168635	0.3129075089850384	0.43130880340891625	0.32982058908039463	0.5336159961304118	0.043091136930228854	0.007722485814733309	0.00016878202142043227	0.01718301033581412	0.49570684306141	0.02043653002579801	0.009950921958195648	0.47389238222097846	0.013325990447403008	0.07788654579360851	0.031354006530439446	0.05965432341260706	0.05043728938368923	1.7053010457654556	0.18778881275525589	0.1781062034487213	0.02868377295884766	1.1139662653655904	2.1489682753060806	1.9042692940261254	0.06530495790963023	1.1422136028997778	0.26202853045511243	0.1337963613026319	0.016267021918424513	0.22545261480391263	0.11217144491058978	0.09623751297185118	0.027119321901957122	0.005447679885216008	0.33263770517543695	0.47506798544482254	0.014345214179314314	0.03614041193508019	0.05965432341260706	0.024661944186777727	0.0014821679615883833	8.065063422352841e-05	0.0009903955276296206	0.02921472620172395	0.08637184455588146	0.0012299108905944186	0.000906420711242579	0.0004807766682025949	0.05296301691245417	0.0011607142957451473	0.041206317837766966	0.030873639604469698
profile_2	A549	ARID1B-1	0.012034635429555037	0.47144283592474995	0.08736809213997455	0.0037895311941514294	0.18058733170693814	0.13837201688512638	0.0032523135803665137	0.019668785426645578	0.007333376169483361	0.5008142832823672	0.14117054168473442	0.005211794942307939	0.007796775175279727	0.15292932975721907	0.017417259339651756	0.09826677170793575	0.11636931409773286	0.15964298413850372	0.01818640118059664	0.03881291724991625	0.05517847713446956	0.07100003367518254	3.28112507539173e-05	0.03856581831072621	0.23366871078689472	0.15970890416523242	0.17344944598029421	0.026732266914789988	0.07170802040429841	0.5420132941376581	0.006845051481899429	0.03188635263306477	0.1524330166892676	0.0019191089027555082	0.05043728938368923	0.005196840899774695	0.23275633812404292	0.5116308103565858	0.02868377295884766	0.49426349803086755	0.06188904309853068	0.04198476275551627	0.04316179571319923	0.4224234175712207	0.0003392115315947365	0.011511912077570637	1.9470509528192343	0.01653409230588737	0.8630661235131886	1.0086029530041534	0.01571033167956785	0.05707868264299608	0.03973728684002147	0.1187709805694377	0.06315174323478165	0.07397666646196685	0.0019191089027555082	0.0017442962701989671	0.0003197147423300265	0.0031733680892676672	0.0038053175563969636	0.04678811984077778	0.048566170995416345	0.03126918127843259	0.027407421701636122	0.021453412636002336	0.02575652569926884	0.03173061891434904	0.4289222040884948	0.07610278009038836
profile_3	A549	ARID1B-2	0.07331274705045765	0.04190570284947486	0.009246223450953666	2.2036476173012784e-05	0.23289385064076742	0.2544975740840316	0.0020347790616925972	0.0031850131888006812	0.0004101113006552477	0.06085013211420039	0.019454933049811426	0.024785975566559187	0.07637655449398566	0.09557958610453138	0.0007399156949685118	0.31113026784164055	0.3333680196310234	9.64517126381773e-05	0.007209636092313024	0.021729627433679524	0.0851519835526839	0.25696109086416785	0.046625036093359336	0.028895245901813273	0.21048291932408575	0.3270366165322207	8.135950034561834e-06	0.004299886574639781	0.10882251903843722	0.25857520722854266	0.35408309386756665	0.34021602300388226	0.035684018238317225	0.12475729464864556	0.05043728938368923	0.12136231424814842	0.2931313795198935	0.1623935917421102	0.02868377295884766	0.0040894440829673485	0.12589693671297417	0.1288655523256949	0.09367342642454381	0.06535259480351634	0.6533937675522913	0.30556000778445236	1.2251146155642143	0.2650958360926811	2.19941443738217	1.0011909421627654	0.04516493410567003	0.0791009445075854	0.0076370434052276314	0.0007234423951963882	0.2502655802300221	0.3298161642806511	0.12475729464864556	0.07731088510843155	0.0001951316478353521	0.005544385546998084	0.01142912891978287	0.012366445210721482	0.04541918634311196	0.0015330717851367495	0.004611394732835436	0.0005658116492432294	0.0014435277214378344	0.0014964109109122225	0.15050718031728877	0.055430756158961765
profile_4	A549	ATF4-1	10.745039303036938	0.051668057191632595	0.7800261090569084	0.21053031514170079	3.937953573393973	3.809531609879028	0.6375277847266461	0.0008403633192940129	0.052010893523382326	0.3761453368537	0.10430944332828072	8.622431310311423	0.4770015808896272	0.0009615391915025828	0.2883658683874568	3.0755812590574076	2.788430278554283	0.3077582361328964	0.010407230320697073	0.0028918304673656906	0.0112273910308062	0.06057282642675522	16.168956618976722	0.22642722566524892	4.442813533757257	6.908122450094343	0.16388251418427355	0.4799425150908869	7.040968904610338	0.26357729484825543	2.2910710798875566	1.8727873682582523	0.040943223440404755	0.01841717518200021	0.05043728938368923	0.6188946301998351	0.11688081672902555	0.13444968465199805	0.02868377295884766	0.1511976160160299	0.6980890059393515	0.612313140930779	3.99899572433019	0.06064008723504959	4.4892827029820905	2.033988774946722	1.868267549938164	0.45513692251157556	1.2370357678036203	1.1939604986539518	0.8587464212596553	0.006333317614120723	0.22584315899674823	0.38424301519976617	0.6625952861846235	0.7307192567543637	0.01841717518200021	0.01612281863818739	1.3174349209685884e-05	0.018868043357478416	0.01120753555943888	0.08007323657094713	0.029392638809633238	0.4422598809846349	0.44313329326823553	0.0006788057150068085	0.058300680609207726	0.4420486269060241	0.04572483490989714	0.012519736560384026
profile_5	A549	ATF4-2	0.32787532442440315	0.06373994600397488	0.10737311762912706	0.04374895783592503	0.020602846822198203	0.03214244811737595	0.04766190378001287	0.00292596144137786	0.9789843674402532	1.493359320874694	0.6579164495119303	0.33475478041156426	1.5251929146995664	0.022956391787632455	0.031428264467253685	0.025042876956695822	0.18332367750736647	0.46001901691794916	0.06372540419100954	0.19412427304217922	0.3958085998312241	1.0266301242575442	0.0951976801872841	0.000610453356389962	0.011996625096259476	0.002898304545104722	0.27229344049739473	0.0705331407950775	0.24481112350382925	0.5556019191299879	0.17066755200146494	0.20527356589437923	0.67850751501129	0.0025570826427388045	0.05043728938368923	1.5447633138731052	0.07714368426985026	0.07983176611250806	0.02868377295884766	0.13653296421680527	0.17973253931793293	0.07267013884784819	0.7566688953577674	0.10519597697848966	0.063828015656301	0.07406219426678964	0.04816370610759029	0.10516605577870529	0.14375984206319026	0.30426300298898096	0.09761703786227272	0.7822919774776197	0.16529818517147754	0.09082348329254197	0.20277983762432356	0.25135282339617854	0.0025570826427388045	0.04788909079186099	0.0008803954908664139	0.004486514505091218	0.013921609570256243	0.34695760277798326	0.2113575036504112	0.5360746480481039	0.6397069052774292	0.112729670476623	0.2460038939738701	0.5370340317460647	0.061462839718148476	0.05642817559100514
profile_6	A549	ATP50-1	0.053559495455558506	2.7491556103845505	0.11954933298652623	0.13839922965283805	0.0005266936542638039	0.005261452813711142	0.023357912691963138	0.002683113972390963	0.012631981086292592	0.26353187010711393	0.008275592801682673	0.06987912526632369	0.3651621633856676	0.6314812948828291	0.16321993407380994	0.008974781731993536	0.009626028050525284	0.09858627490872555	0.14741656725060942	0.013186554292894637	0.07750130531296237	0.16656101311900046	0.09039365325047531	0.04782619873879483	0.04910802455141388	0.0825458496748973	0.13233561419022793	0.010885743498955438	0.1796829785978588	0.4788794906837854	0.02654768475056897	8.278954545803446e-06	0.11490334727482768	0.18141666871246145	0.05043728938368923	1.1116422972870807	7.912134316000861e-08	0.00732116388587127	0.02868377295884766	1.1769406838184207	0.8630489370243084	1.5938139657599892	0.04138816985895642	2.7137777784314996	0.035342715729510574	0.10502949466708966	0.06186118974323644	1.0149154281638602	0.18206726032809112	0.3969686929782668	0.0039445558743107165	0.061864717746756046	0.01397256078441233	0.1755715810361099	0.045164535886752226	0.011179513457882269	0.18141666871246145	0.06789852491673852	0.014260890155002372	0.003948581977194281	0.061327245839895524	0.07616416051699254	0.4027178464278163	0.026183261956137086	0.0048668275778416354	0.07092047051648609	0.0036080622123837083	0.025958607357117323	0.01787779813883939	8.236232633404346e-05
profile_7	A549	ATP50-2	0.05387521604558859	0.08741088704560872	0.03846501732339745	0.04715273873846234	0.1299351711117192	0.21244130625248728	0.06981399802305502	2.6736457426209237e-06	0.5522367111819688	0.023429782056771174	0.01253338991648748	0.11921795500622301	0.07300267749860583	0.04332061295752957	0.07748168754805165	0.039088189480764056	0.09965219469663184	0.015545983778555284	0.48372414770112443	0.30370301590368015	0.4007874638417974	0.6282480403329737	0.09699907175241558	0.08394312181646062	0.007951820233256414	0.0519080587665099	0.0017215494504062448	0.01129343846523031	0.01003216288400098	0.009438806386699828	0.03957137319295781	0.1958678062415335	0.0006157913051688663	0.0023947521218807425	0.05043728938368923	0.026599055098582403	0.09545052485482063	0.0894993732060263	0.02868377295884766	0.008420743160324297	0.2612282975814935	0.25018010106635724	0.3513404348006672	0.06281013520072537	0.0010547953805034897	0.03948923466301486	0.013769816080961662	0.31934617901631446	0.006317146775221465	0.005218326736471468	0.4526876352747222	0.1518987178624893	0.08080161919342234	0.0439892440822619	0.5104012363564943	0.5682510568006415	0.0023947521218807425	0.9556576001049835	0.6893650486097624	0.7489594734930269	0.7348019644235033	0.04119505902729607	0.19718363882819523	0.024357602001300393	0.04831355925918987	0.03904136110292651	0.013534815178412875	0.024461083761025567	0.05182366592837131	0.010234674022197984
profile_8	A549	AURKB-2	0.06427315031060293	0.009632101747845295	0.16648737716423698	0.06325328174362456	0.17452190051929645	0.1516465269412111	0.01721443328070206	0.0004616081825714262	0.780639201859306	0.4825438829138208	0.16401632282626907	0.03989603262019218	0.05073956035988389	4.127009507760906e-06	0.022512262457740472	0.3189032557736582	0.2378410146797174	0.7296178144277147	0.017202428053604422	0.3713819808653556	0.5758581655527916	0.2927194055160872	0.160239685171968	0.049480736202574226	0.42299249008067963	0.801208682483664	0.4797156173061658	0.00045223381250720997	0.019701258495184056	0.012457513218525342	0.012126134967680915	0.001457849530305573	0.14219989154934537	5.103591892015428	0.05043728938368923	0.3323878368084081	0.0022832798400624944	0.011000207608115278	0.02868377295884766	0.004125929803881438	0.1539387997803268	0.13915355094174622	0.15955851361251058	0.061813474854923896	0.4718507647022736	0.5416882725911897	0.03143949678907068	2.514766140321481	0.004163417094539289	0.00443451125856776	3.427412790064755e-07	0.0022198461032849883	0.2184581107812547	0.3517349925423839	0.0044381403956292465	0.009835636885666178	5.103591892015428	0.0363548091447894	0.05029913976624544	0.022024643430166763	0.23949144445848394	0.02460370704310711	0.9063166773725728	0.0018031688393795858	0.03184763334874424	0.0007775775280120268	0.01683025173503189	0.0018467518668578704	0.21130451553398175	0.02673619151847357
profile_9	A549	BCL2-1	0.040471259207022936	0.04262450381257892	0.009365835423643165	0.029718908440217455	0.09682177103858844	0.1455348302898128	0.027858318464986202	0.0019335134484849924	0.002188013462817716	0.05986820264729512	0.008789701910860198	0.09176550904872517	0.0178439807683236	0.09334320190014436	0.03326585738378088	0.16772110026469186	0.25207885716401185	0.0604836533329992	0.07418822089630761	0.028149694877350216	0.21775108409046398	0.28699263215956045	0.00047014050045907167	0.006371058175514889	0.025166281170826324	0.09443395530578391	0.10943427308320282	0.09410243673475928	0.6049500707456228	0.05140853190989398	0.4290877349828664	0.5260229975187962	0.00043499943375682927	0.0872491511608395	0.05043728938368923	0.021003067827440578	3.792300734100757e-05	0.0003100377086687474	0.02868377295884766	0.0852797241347913	0.47744204004232993	0.8376664141116645	0.284080625915559	0.0011447794131133103	0.0033965549182161025	0.04869649491856561	0.10938733329051559	0.1163078121486575	0.09237408863820422	0.12412927646293032	0.05333730568998835	0.05496062753830932	0.06295027503533665	0.07686048217259182	0.24197282521679003	0.2908979808905323	0.0872491511608395	0.0008053982895559582	0.004541536147424545	0.012531984500946055	0.05524412382891706	0.004577858960895327	0.011736166969033715	0.0019660357071923976	0.00035482360986940117	0.00024188754484357944	0.01241124130337566	0.001940083612204261	0.011657501363106651	0.040867114611158384
